component_file,bad_value_found,replacement_value,route_profile_used,status
skills/operations/M-169-topic-generation-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/operations/M-170-research-automation-engine.py,TEMPLATE_ONLY_SHALLOW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/operations/M-170-research-automation-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/operations/M-171-knowledge-graph-builder.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/operations/M-171-knowledge-graph-builder.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/operations/M-172-insight-extraction-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/operations/M-172-insight-extraction-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/operations/M-173-script-automation-engine.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/operations/M-173-script-automation-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/operations/M-174-visual-asset-generator.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, final_script_packet, visual_context_packet]; outputs=[visual_context_packet, provider_handoff_packet]",visual_context_profile,REPAIRED
skills/operations/M-174-visual-asset-generator.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/operations/M-175-video-assembly-engine.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet]; outputs=[editing_timeline_packet, platform_content_package_packet, media_quality_gate_packet]",editing_packaging_profile,REPAIRED
skills/operations/M-175-video-assembly-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/operations/M-176-post-production-automation.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/operations/M-176-post-production-automation.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/operations/M-177-performance-tracking-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/operations/M-177-performance-tracking-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/operations/M-178-channel-benchmark-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/operations/M-178-channel-benchmark-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/operations/M-179-competitive-intelligence-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/operations/M-179-competitive-intelligence-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/operations/M-180-strategy-adaptation-engine.py,UNKNOWN_NEEDS_REVIEW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/operations/M-180-strategy-adaptation-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/publishing/D-501-platform-metadata-generator.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]; outputs=[media_quality_gate_packet, lineage_packet]",media_quality_gate_profile,REPAIRED
skills/publishing/D-501-platform-metadata-generator.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/publishing/D-502-seo-optimization-specialist.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]; outputs=[media_quality_gate_packet, lineage_packet]",media_quality_gate_profile,REPAIRED
skills/publishing/D-502-seo-optimization-specialist.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/publishing/D-503-publish-readiness-checker.py,TEMPLATE_ONLY_SHALLOW,"inputs=[lineage_packet, approval_packet, media_quality_gate_packet]; outputs=[approval_packet, execution_authorization_packet]",approval_gate_profile,REPAIRED
skills/publishing/D-503-publish-readiness-checker.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/research_intelligence/M-009-knowledge-source-collector.py,TEMPLATE_ONLY_SHALLOW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/research_intelligence/M-009-knowledge-source-collector.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/research_intelligence/M-010-source-credibility-validator.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]; outputs=[media_quality_gate_packet, lineage_packet]",media_quality_gate_profile,REPAIRED
skills/research_intelligence/M-010-source-credibility-validator.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/research_intelligence/M-011-knowledge-dossier-builder.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, visual_context_packet, video_context_packet]; outputs=[video_context_packet, editing_timeline_packet, provider_handoff_packet]",video_context_profile,REPAIRED
skills/research_intelligence/M-011-knowledge-dossier-builder.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/research_intelligence/M-020-knowledge-summarization-engine.py,TEMPLATE_ONLY_SHALLOW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/research_intelligence/M-020-knowledge-summarization-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/research_intelligence/M-021-fact-cross-verification-unit.py,TEMPLATE_ONLY_SHALLOW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/research_intelligence/M-021-fact-cross-verification-unit.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/research_intelligence/M-022-knowledge-graph-builder.py,TEMPLATE_ONLY_SHALLOW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/research_intelligence/M-022-knowledge-graph-builder.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/research_intelligence/M-025-research-archive-manager.py,TEMPLATE_ONLY_SHALLOW,"inputs=[topic_intake_packet, trend_signal_packet, source_evidence_packet]; outputs=[research_brief_packet, source_evidence_packet, claim_risk_packet]",research_synthesis_profile,REPAIRED
skills/research_intelligence/M-025-research-archive-manager.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-201-hook-optimizer.py,TEMPLATE_ONLY_SHALLOW,"inputs=[debate_critique_packet, critique_delta_packet, script_v1_packet]; outputs=[refinement_delta_packet, final_script_packet, script_segment_packet]",script_refinement_profile,REPAIRED
skills/script_intelligence/S-201-hook-optimizer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-201-research-to-script-brief.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence/S-201-research-to-script-brief.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-202-first-draft-generation.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence/S-202-first-draft-generation.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-202-structure-designer.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, final_script_packet, visual_context_packet]; outputs=[visual_context_packet, provider_handoff_packet]",visual_context_profile,REPAIRED
skills/script_intelligence/S-202-structure-designer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-203-hook-structure-audit.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence/S-203-hook-structure-audit.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-203-retention-engineer.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence/S-203-retention-engineer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-204-clarity-enhancer.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence/S-204-clarity-enhancer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-204-narrative-logic-audit.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence/S-204-narrative-logic-audit.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-205-evidence-aligner.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence/S-205-evidence-aligner.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-205-voice-tone-refinement.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, final_script_packet]; outputs=[voice_context_packet, music_sfx_packet]",voice_context_profile,REPAIRED
skills/script_intelligence/S-205-voice-tone-refinement.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-206-clarity-retention-refinement.py,TEMPLATE_ONLY_SHALLOW,"inputs=[debate_critique_packet, critique_delta_packet, script_v1_packet]; outputs=[refinement_delta_packet, final_script_packet, script_segment_packet]",script_refinement_profile,REPAIRED
skills/script_intelligence/S-206-clarity-retention-refinement.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-206-emotion-amplifier.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, visual_context_packet, video_context_packet]; outputs=[video_context_packet, editing_timeline_packet, provider_handoff_packet]",video_context_profile,REPAIRED
skills/script_intelligence/S-206-emotion-amplifier.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-207-conflict-intensity-booster.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence/S-207-conflict-intensity-booster.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-207-narrative-flow-optimizer.py,TEMPLATE_ONLY_SHALLOW,"inputs=[debate_critique_packet, critique_delta_packet, script_v1_packet]; outputs=[refinement_delta_packet, final_script_packet, script_segment_packet]",script_refinement_profile,REPAIRED
skills/script_intelligence/S-207-narrative-flow-optimizer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-208-governance-safety-checker.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]; outputs=[media_quality_gate_packet, lineage_packet]",media_quality_gate_profile,REPAIRED
skills/script_intelligence/S-208-governance-safety-checker.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-208-policy-risk-screen.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet, provider_handoff_packet]; outputs=[media_quality_gate_packet, lineage_packet]",media_quality_gate_profile,REPAIRED
skills/script_intelligence/S-208-policy-risk-screen.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-209-audience-alignment-mapper.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence/S-209-audience-alignment-mapper.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-209-emotional-rhythm-tuning.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, visual_context_packet, video_context_packet]; outputs=[video_context_packet, editing_timeline_packet, provider_handoff_packet]",video_context_profile,REPAIRED
skills/script_intelligence/S-209-emotional-rhythm-tuning.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-210-final-script-packager.py,TEMPLATE_ONLY_SHALLOW,"inputs=[debate_critique_packet, critique_delta_packet, script_v1_packet]; outputs=[refinement_delta_packet, final_script_packet, script_segment_packet]",script_refinement_profile,REPAIRED
skills/script_intelligence/S-210-final-script-packager.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence/S-210-script-compression-engine.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence/S-210-script-compression-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-026-title-engineer.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence_army/M-026-title-engineer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-027-seo-architect.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet]; outputs=[editing_timeline_packet, platform_content_package_packet, media_quality_gate_packet]",editing_packaging_profile,REPAIRED
skills/script_intelligence_army/M-027-seo-architect.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-028-metadata-builder.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence_army/M-028-metadata-builder.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-029-audience-analyzer.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence_army/M-029-audience-analyzer.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-030-engagement-predictor.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence_army/M-030-engagement-predictor.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-031-mrbeast-hook-system.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence_army/M-031-mrbeast-hook-system.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-032-pattern-interrupt-engine.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence_army/M-032-pattern-interrupt-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-033-curiosity-gap-generator.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence_army/M-033-curiosity-gap-generator.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-034-micro-cliffhanger-engine.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence_army/M-034-micro-cliffhanger-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-035-engagement-loop-builder.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence_army/M-035-engagement-loop-builder.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-036-emotional-spike-system.py,TEMPLATE_ONLY_SHALLOW,"inputs=[script_segment_packet, visual_context_packet, video_context_packet]; outputs=[video_context_packet, editing_timeline_packet, provider_handoff_packet]",video_context_profile,REPAIRED
skills/script_intelligence_army/M-036-emotional-spike-system.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-037-reward-tease-engine.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence_army/M-037-reward-tease-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-038-payoff-delivery-system.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence_army/M-038-payoff-delivery-system.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-039-re-hook-system.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence_army/M-039-re-hook-system.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
skills/script_intelligence_army/M-040-story-momentum-engine.py,TEMPLATE_ONLY_SHALLOW,"inputs=[research_brief_packet, script_strategy_packet, source_evidence_packet]; outputs=[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]",script_generation_profile,REPAIRED
skills/script_intelligence_army/M-040-story-momentum-engine.skill.md,TEMPLATE_ONLY_SHALLOW,"inputs=[media_quality_gate_packet, lineage_packet, approval_packet]; outputs=[lineage_packet, approval_packet]",lineage_profile,REPAIRED
