component_id,component_path,old_needs_human_review,new_needs_human_review,old_status,new_status,route_profile,reason
M-172-insight-extraction-engine,skills/operations/M-172-insight-extraction-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-172_Insight_Extraction_Engine,skills/operations/M-172-insight-extraction-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-173-script-automation-engine,skills/operations/M-173-script-automation-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-173_Script_Automation_Engine,skills/operations/M-173-script-automation-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-174-visual-asset-generator,skills/operations/M-174-visual-asset-generator.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,visual_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-174_Visual_Asset_Generator,skills/operations/M-174-visual-asset-generator.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-175-video-assembly-engine,skills/operations/M-175-video-assembly-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,editing_packaging_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-175_Video_Assembly_Engine,skills/operations/M-175-video-assembly-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-176-post-production-automation,skills/operations/M-176-post-production-automation.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-176_Post_Production_Automation,skills/operations/M-176-post-production-automation.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-177-performance-tracking-engine,skills/operations/M-177-performance-tracking-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-177_Performance_Tracking_Engine,skills/operations/M-177-performance-tracking-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-178-channel-benchmark-engine,skills/operations/M-178-channel-benchmark-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-178_Channel_Benchmark_Engine,skills/operations/M-178-channel-benchmark-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-179-competitive-intelligence-engine,skills/operations/M-179-competitive-intelligence-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-179_Competitive_Intelligence_Engine,skills/operations/M-179-competitive-intelligence-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-180-strategy-adaptation-engine,skills/operations/M-180-strategy-adaptation-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-180_Strategy_Adaptation_Engine,skills/operations/M-180-strategy-adaptation-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
D-501-platform-metadata-generator,skills/publishing/D-501-platform-metadata-generator.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,media_quality_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
D-501-platform-metadata-generator.skill,skills/publishing/D-501-platform-metadata-generator.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
D-502-seo-optimization-specialist,skills/publishing/D-502-seo-optimization-specialist.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,media_quality_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
D-502-seo-optimization-specialist.skill,skills/publishing/D-502-seo-optimization-specialist.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
D-503-publish-readiness-checker,skills/publishing/D-503-publish-readiness-checker.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,approval_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
D-503-publish-readiness-checker.skill,skills/publishing/D-503-publish-readiness-checker.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-009-knowledge-source-collector,skills/research_intelligence/M-009-knowledge-source-collector.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-009_Knowledge_Source_Collector,skills/research_intelligence/M-009-knowledge-source-collector.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-010-source-credibility-validator,skills/research_intelligence/M-010-source-credibility-validator.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,media_quality_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-010_Source_Credibility_Validator,skills/research_intelligence/M-010-source-credibility-validator.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-011-knowledge-dossier-builder,skills/research_intelligence/M-011-knowledge-dossier-builder.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,video_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-011_Knowledge_Dossier_Builder,skills/research_intelligence/M-011-knowledge-dossier-builder.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-020-knowledge-summarization-engine,skills/research_intelligence/M-020-knowledge-summarization-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-020_Knowledge_Summarization_Engine,skills/research_intelligence/M-020-knowledge-summarization-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-021-fact-cross-verification-unit,skills/research_intelligence/M-021-fact-cross-verification-unit.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-021-fact-cross-verification-unit.skill,skills/research_intelligence/M-021-fact-cross-verification-unit.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-022-knowledge-graph-builder,skills/research_intelligence/M-022-knowledge-graph-builder.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-022-knowledge-graph-builder.skill,skills/research_intelligence/M-022-knowledge-graph-builder.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-025-research-archive-manager,skills/research_intelligence/M-025-research-archive-manager.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,research_synthesis_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-025-research-archive-manager.skill,skills/research_intelligence/M-025-research-archive-manager.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-201-hook-optimizer,skills/script_intelligence/S-201-hook-optimizer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_refinement_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-201-hook-optimizer.skill,skills/script_intelligence/S-201-hook-optimizer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-201-research-to-script-brief,skills/script_intelligence/S-201-research-to-script-brief.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-201-research-to-script-brief.skill,skills/script_intelligence/S-201-research-to-script-brief.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-202-first-draft-generation,skills/script_intelligence/S-202-first-draft-generation.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-202-first-draft-generation.skill,skills/script_intelligence/S-202-first-draft-generation.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-202-structure-designer,skills/script_intelligence/S-202-structure-designer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,visual_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-202-structure-designer.skill,skills/script_intelligence/S-202-structure-designer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-203-hook-structure-audit,skills/script_intelligence/S-203-hook-structure-audit.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-203-hook-structure-audit.skill,skills/script_intelligence/S-203-hook-structure-audit.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-203-retention-engineer,skills/script_intelligence/S-203-retention-engineer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-203-retention-engineer.skill,skills/script_intelligence/S-203-retention-engineer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-204-clarity-enhancer,skills/script_intelligence/S-204-clarity-enhancer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-204-clarity-enhancer.skill,skills/script_intelligence/S-204-clarity-enhancer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-204-narrative-logic-audit,skills/script_intelligence/S-204-narrative-logic-audit.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-204-narrative-logic-audit.skill,skills/script_intelligence/S-204-narrative-logic-audit.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-205-evidence-aligner,skills/script_intelligence/S-205-evidence-aligner.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-205-evidence-aligner.skill,skills/script_intelligence/S-205-evidence-aligner.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-205-voice-tone-refinement,skills/script_intelligence/S-205-voice-tone-refinement.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,voice_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-205-voice-tone-refinement.skill,skills/script_intelligence/S-205-voice-tone-refinement.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-206-clarity-retention-refinement,skills/script_intelligence/S-206-clarity-retention-refinement.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_refinement_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-206-clarity-retention-refinement.skill,skills/script_intelligence/S-206-clarity-retention-refinement.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-206-emotion-amplifier,skills/script_intelligence/S-206-emotion-amplifier.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,video_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-206-emotion-amplifier.skill,skills/script_intelligence/S-206-emotion-amplifier.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-207-conflict-intensity-booster,skills/script_intelligence/S-207-conflict-intensity-booster.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-207-conflict-intensity-booster.skill,skills/script_intelligence/S-207-conflict-intensity-booster.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-207-narrative-flow-optimizer,skills/script_intelligence/S-207-narrative-flow-optimizer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_refinement_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-207-narrative-flow-optimizer.skill,skills/script_intelligence/S-207-narrative-flow-optimizer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-208-governance-safety-checker,skills/script_intelligence/S-208-governance-safety-checker.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,media_quality_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-208-governance-safety-checker.skill,skills/script_intelligence/S-208-governance-safety-checker.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-208-policy-risk-screen,skills/script_intelligence/S-208-policy-risk-screen.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,media_quality_gate_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-208-policy-risk-screen.skill,skills/script_intelligence/S-208-policy-risk-screen.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-209-audience-alignment-mapper,skills/script_intelligence/S-209-audience-alignment-mapper.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-209-audience-alignment-mapper.skill,skills/script_intelligence/S-209-audience-alignment-mapper.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-209-emotional-rhythm-tuning,skills/script_intelligence/S-209-emotional-rhythm-tuning.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,video_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-209-emotional-rhythm-tuning.skill,skills/script_intelligence/S-209-emotional-rhythm-tuning.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-210-final-script-packager,skills/script_intelligence/S-210-final-script-packager.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_refinement_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-210-final-script-packager.skill,skills/script_intelligence/S-210-final-script-packager.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-210-script-compression-engine,skills/script_intelligence/S-210-script-compression-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
S-210-script-compression-engine.skill,skills/script_intelligence/S-210-script-compression-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-026-title-engineer,skills/script_intelligence_army/M-026-title-engineer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-026-title-engineer.skill,skills/script_intelligence_army/M-026-title-engineer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-027-seo-architect,skills/script_intelligence_army/M-027-seo-architect.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,editing_packaging_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-027-seo-architect.skill,skills/script_intelligence_army/M-027-seo-architect.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-028-metadata-builder,skills/script_intelligence_army/M-028-metadata-builder.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-028-metadata-builder.skill,skills/script_intelligence_army/M-028-metadata-builder.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-029-audience-analyzer,skills/script_intelligence_army/M-029-audience-analyzer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-029-audience-analyzer.skill,skills/script_intelligence_army/M-029-audience-analyzer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-030-engagement-predictor,skills/script_intelligence_army/M-030-engagement-predictor.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-030-engagement-predictor.skill,skills/script_intelligence_army/M-030-engagement-predictor.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-031-mrbeast-hook-system,skills/script_intelligence_army/M-031-mrbeast-hook-system.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-031_Mrbeast_Hook_System,skills/script_intelligence_army/M-031-mrbeast-hook-system.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-032-pattern-interrupt-engine,skills/script_intelligence_army/M-032-pattern-interrupt-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-032_Pattern_Interrupt_Engine,skills/script_intelligence_army/M-032-pattern-interrupt-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-033-curiosity-gap-generator,skills/script_intelligence_army/M-033-curiosity-gap-generator.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-033_Curiosity_Gap_Generator,skills/script_intelligence_army/M-033-curiosity-gap-generator.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-034-micro-cliffhanger-engine,skills/script_intelligence_army/M-034-micro-cliffhanger-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-034_Micro_Cliffhanger_Engine,skills/script_intelligence_army/M-034-micro-cliffhanger-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-035-engagement-loop-builder,skills/script_intelligence_army/M-035-engagement-loop-builder.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-035_Engagement_Loop_Builder,skills/script_intelligence_army/M-035-engagement-loop-builder.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-036-emotional-spike-system,skills/script_intelligence_army/M-036-emotional-spike-system.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,video_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-036_Emotional_Spike_System,skills/script_intelligence_army/M-036-emotional-spike-system.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-037-reward-tease-engine,skills/script_intelligence_army/M-037-reward-tease-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-037_Reward_Tease_Engine,skills/script_intelligence_army/M-037-reward-tease-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-038-payoff-delivery-system,skills/script_intelligence_army/M-038-payoff-delivery-system.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-038_Payoff_Delivery_System,skills/script_intelligence_army/M-038-payoff-delivery-system.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-039-re-hook-system,skills/script_intelligence_army/M-039-re-hook-system.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-039_Re_Hook_System,skills/script_intelligence_army/M-039-re-hook-system.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-040-story-momentum-engine,skills/script_intelligence_army/M-040-story-momentum-engine.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,script_generation_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-040_Story_Momentum_Engine,skills/script_intelligence_army/M-040-story-momentum-engine.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-041-scene-energy-analyzer,skills/script_intelligence_army/M-041-scene-energy-analyzer.py,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,video_context_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
M-041_Scene_Energy_Analyzer,skills/script_intelligence_army/M-041-scene-energy-analyzer.skill.md,true,false,MAC_06_2B_CONTRACT_BLOCK_PRESENT,active_production_depth_enriched,lineage_profile,MAC-06.2D deterministic profile enrichment resolved exact packets and pointer IDs.
