file_path,change_state,category,notes
proofs/mac_06_2j_final_commit_seal/command_outputs/route_lineage_validate_veins.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_media_quality_gate_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_media_quality_gate_dry_run_flow.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_media_quality_gate_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_media_quality_gate_validate_packets.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_media_quality_gate_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_media_quality_gate_validate_route.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_media_quality_gate_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_media_quality_gate_validate_veins.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_music_sfx_context_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_music_sfx_context_dry_run_flow.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_music_sfx_context_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_music_sfx_context_validate_packets.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_music_sfx_context_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_music_sfx_context_validate_route.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_music_sfx_context_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_music_sfx_context_validate_veins.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_provider_handoff_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_provider_handoff_dry_run_flow.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_provider_handoff_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_provider_handoff_validate_packets.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_provider_handoff_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_provider_handoff_validate_route.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_provider_handoff_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_provider_handoff_validate_veins.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_research_synthesis_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_research_synthesis_dry_run_flow.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_research_synthesis_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_research_synthesis_validate_packets.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_research_synthesis_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_research_synthesis_validate_route.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_research_synthesis_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_research_synthesis_validate_veins.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_debate_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_debate_dry_run_flow.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_debate_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_debate_validate_packets.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_debate_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_debate_validate_route.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_debate_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_debate_validate_veins.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_generation_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_generation_dry_run_flow.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_generation_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_generation_validate_packets.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_generation_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_generation_validate_route.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_generation_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_generation_validate_veins.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_refinement_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_refinement_dry_run_flow.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_refinement_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_refinement_validate_packets.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_refinement_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_refinement_validate_route.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_refinement_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_script_refinement_validate_veins.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_topic_discovery_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_topic_discovery_dry_run_flow.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_topic_discovery_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_topic_discovery_validate_packets.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_topic_discovery_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_topic_discovery_validate_route.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_topic_discovery_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_topic_discovery_validate_veins.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_video_context_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_video_context_dry_run_flow.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_video_context_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_video_context_validate_packets.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_video_context_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_video_context_validate_route.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_video_context_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_video_context_validate_veins.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_visual_context_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_visual_context_dry_run_flow.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_visual_context_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_visual_context_validate_packets.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_visual_context_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_visual_context_validate_route.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_visual_context_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_visual_context_validate_veins.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_voice_context_dry_run_flow.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_voice_context_dry_run_flow.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_voice_context_validate_packets.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_voice_context_validate_packets.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_voice_context_validate_route.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_voice_context_validate_route.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_voice_context_validate_veins.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/route_voice_context_validate_veins.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/schema_rationalizer.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/schema_rationalizer.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/shadow_cli_preflight.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/shadow_cli_preflight.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/shadow_cli_validate_lifecycle.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/shadow_cli_validate_lifecycle.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/shadow_cli_validate_provider_boundary.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/shadow_cli_validate_provider_boundary.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/shadow_runtime_tests.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/shadow_runtime_tests.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/validator_integrity_scanner.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/command_outputs/validator_integrity_scanner.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/commit_file_scope.csv,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/commit_message.txt,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/final_route_suite_results.csv,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/final_safety_scan.csv,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
proofs/mac_06_2j_final_commit_seal/summary.json,M/derived,Proofs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/agent_runtime_selection_index.yaml,M,Registries,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/communication_pointer_registry.yaml,??,Registries,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/component_contract_registry.yaml,??,Registries,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/component_lifecycle_registry.yaml,??,Lifecycle registry,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/component_route_profile_registry.yaml,??,Registries,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/route_dag_registry.yaml,??,Route DAGs,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/route_manifests/avatar_video_context.yaml,M,Registries,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/route_manifests/context_engineering.yaml,M,Registries,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/route_manifests/editing_packaging.yaml,M,Registries,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/route_manifests/full_video_pipeline.yaml,M,Registries,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/route_manifests/script_generation.yaml,M,Registries,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/route_manifests/script_refinement.yaml,M,Registries,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/route_manifests/topic_discovery.yaml,M,Registries,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/route_manifests/voice_context.yaml,M,Registries,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
registries/task_intent_routing_matrix.yaml,M,Registries,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/EXECUTABLE_MEDIA_PIPELINE_PLAN_CONTRACT.md,??,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/LAYMAN_COMMAND_GATEWAY_CONTRACT.md,M,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/PLATFORM_CONTENT_PACKAGE_CONTRACT.md,??,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/PROVIDER_ADAPTER_EXECUTION_BOUNDARY.md,??,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/QUALITY_SCORECARD_RUNTIME_CONTRACT.md,??,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/ROUTE_DAG_EXECUTION_CONTRACT.md,??,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/SEGMENT_LEVEL_REGENERATION_CONTRACT.md,??,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/SHADOW_OUTPUT_MODE_CONTRACT.md,M,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/UNIVERSAL_COMPONENT_CONTRACT_STANDARD.md,??,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/media_packets/EDITING_TIMELINE_PACKET_CONTRACT.md,M/derived,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/media_packets/LINEAGE_APPROVAL_PACKET_CONTRACT.md,M/derived,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/media_packets/MEDIA_QUALITY_GATE_PACKET_CONTRACT.md,M/derived,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/media_packets/MUSIC_SFX_PACKET_CONTRACT.md,M/derived,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/media_packets/PROVIDER_HANDOFF_PACKET_CONTRACT.md,M/derived,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/media_packets/SCRIPT_SEGMENT_PACKET_CONTRACT.md,M/derived,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/media_packets/VIDEO_CONTEXT_PACKET_CONTRACT.md,M/derived,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/media_packets/VISUAL_CONTEXT_PACKET_CONTRACT.md,M/derived,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_contracts/media_packets/VOICE_CONTEXT_PACKET_CONTRACT.md,M/derived,Contracts,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/approval_store.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/lineage_store.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_operator_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/ap_001.lineage_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/ap_002.approval_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/ce_001.script_segment_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/ce_002.lineage_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/ep_001.script_segment_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/ep_002.editing_timeline_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/fs_001.refinement_delta_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/fs_002.final_script_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/ic_001.script_segment_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/ic_002.visual_context_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/ln_001.media_quality_gate_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/ln_002.lineage_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/mq_001.script_segment_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/mq_002.media_quality_gate_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/ms_001.script_segment_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/ms_002.music_sfx_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/ph_001.script_segment_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/ph_002.provider_handoff_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/rs_001.source_evidence_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/rs_002.research_brief_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sd_001.script_v1_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sd_002.debate_critique_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sg_001.research_brief_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sg_001_research_brief.research_brief_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sg_002.script_strategy_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sg_002_script_strategy.script_strategy_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sg_003.script_v1_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sg_003_script_v1.script_v1_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sg_004.script_segment_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sg_004_script_segments.script_segment_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sg_005.media_quality_gate_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sg_005_quality_gate.media_quality_gate_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sg_006.lineage_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sg_006_lineage.lineage_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sg_007.approval_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sg_007_approval.approval_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sr_001.debate_critique_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
runtime_state/tmp_packets/sr_002.refinement_delta_packet.json,M/derived,Runtime state,MAC-06.2B-2I patch stack plus 2J seal evidence/commit plan
