component_id,component_path,old_lifecycle_status,new_lifecycle_status,consumed_by_dag,active_runtime,reason
M-152-channel-discovery-engine,skills/operations/M-152-channel-discovery-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-152_Channel_Discovery_Engine,skills/operations/M-152-channel-discovery-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-153-niche-profitability-analyzer,skills/operations/M-153-niche-profitability-analyzer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-153_Niche_Profitability_Analyzer,skills/operations/M-153-niche-profitability-analyzer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-154-channel-launch-architect,skills/operations/M-154-channel-launch-architect.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-154_Channel_Launch_Architect,skills/operations/M-154-channel-launch-architect.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-155-brand-identity-engine,skills/operations/M-155-brand-identity-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-155_Brand_Identity_Engine,skills/operations/M-155-brand-identity-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-156-audience-persona-generator,skills/operations/M-156-audience-persona-generator.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-156_Audience_Persona_Generator,skills/operations/M-156-audience-persona-generator.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-157-content-strategy-replicator,skills/operations/M-157-content-strategy-replicator.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-157_Content_Strategy_Replicator,skills/operations/M-157-content-strategy-replicator.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-158-content-calendar-engine,skills/operations/M-158-content-calendar-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-158_Content_Calendar_Engine,skills/operations/M-158-content-calendar-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-159-production-capacity-planner,skills/operations/M-159-production-capacity-planner.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-159_Production_Capacity_Planner,skills/operations/M-159-production-capacity-planner.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-160-creator-clone-system,skills/operations/M-160-creator-clone-system.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-160_Creator_Clone_System,skills/operations/M-160-creator-clone-system.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-161-personality-mapping-engine,skills/operations/M-161-personality-mapping-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-161_Personality_Mapping_Engine,skills/operations/M-161-personality-mapping-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-162-voice-identity-cloner,skills/operations/M-162-voice-identity-cloner.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-162_Voice_Identity_Cloner,skills/operations/M-162-voice-identity-cloner.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-163-speech-emotion-engine,skills/operations/M-163-speech-emotion-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-163_Speech_Emotion_Engine,skills/operations/M-163-speech-emotion-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-164-character-behavior-engine,skills/operations/M-164-character-behavior-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-164_Character_Behavior_Engine,skills/operations/M-164-character-behavior-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-165-dialogue-style-generator,skills/operations/M-165-dialogue-style-generator.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-165_Dialogue_Style_Generator,skills/operations/M-165-dialogue-style-generator.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-166-creator-identity-manager,skills/operations/M-166-creator-identity-manager.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-166_Creator_Identity_Manager,skills/operations/M-166-creator-identity-manager.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-167-reputation-control-engine,skills/operations/M-167-reputation-control-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-167_Reputation_Control_Engine,skills/operations/M-167-reputation-control-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-168-content-factory-controller,skills/operations/M-168-content-factory-controller.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-168_Content_Factory_Controller,skills/operations/M-168-content-factory-controller.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-169-topic-generation-engine,skills/operations/M-169-topic-generation-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-169_Topic_Generation_Engine,skills/operations/M-169-topic-generation-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-170-research-automation-engine,skills/operations/M-170-research-automation-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-170_Research_Automation_Engine,skills/operations/M-170-research-automation-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-171-knowledge-graph-builder,skills/operations/M-171-knowledge-graph-builder.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-171_Knowledge_Graph_Builder,skills/operations/M-171-knowledge-graph-builder.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-172-insight-extraction-engine,skills/operations/M-172-insight-extraction-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-172_Insight_Extraction_Engine,skills/operations/M-172-insight-extraction-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-173-script-automation-engine,skills/operations/M-173-script-automation-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-173_Script_Automation_Engine,skills/operations/M-173-script-automation-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-174-visual-asset-generator,skills/operations/M-174-visual-asset-generator.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-174_Visual_Asset_Generator,skills/operations/M-174-visual-asset-generator.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-175-video-assembly-engine,skills/operations/M-175-video-assembly-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-175_Video_Assembly_Engine,skills/operations/M-175-video-assembly-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-176-post-production-automation,skills/operations/M-176-post-production-automation.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-176_Post_Production_Automation,skills/operations/M-176-post-production-automation.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-177-performance-tracking-engine,skills/operations/M-177-performance-tracking-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-177_Performance_Tracking_Engine,skills/operations/M-177-performance-tracking-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-178-channel-benchmark-engine,skills/operations/M-178-channel-benchmark-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-178_Channel_Benchmark_Engine,skills/operations/M-178-channel-benchmark-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-179-competitive-intelligence-engine,skills/operations/M-179-competitive-intelligence-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-179_Competitive_Intelligence_Engine,skills/operations/M-179-competitive-intelligence-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-180-strategy-adaptation-engine,skills/operations/M-180-strategy-adaptation-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-180_Strategy_Adaptation_Engine,skills/operations/M-180-strategy-adaptation-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
D-501-platform-metadata-generator,skills/publishing/D-501-platform-metadata-generator.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
D-501-platform-metadata-generator.skill,skills/publishing/D-501-platform-metadata-generator.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
D-502-seo-optimization-specialist,skills/publishing/D-502-seo-optimization-specialist.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
D-502-seo-optimization-specialist.skill,skills/publishing/D-502-seo-optimization-specialist.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
D-503-publish-readiness-checker,skills/publishing/D-503-publish-readiness-checker.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
D-503-publish-readiness-checker.skill,skills/publishing/D-503-publish-readiness-checker.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-009-knowledge-source-collector,skills/research_intelligence/M-009-knowledge-source-collector.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-009_Knowledge_Source_Collector,skills/research_intelligence/M-009-knowledge-source-collector.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-010-source-credibility-validator,skills/research_intelligence/M-010-source-credibility-validator.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-010_Source_Credibility_Validator,skills/research_intelligence/M-010-source-credibility-validator.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-011-knowledge-dossier-builder,skills/research_intelligence/M-011-knowledge-dossier-builder.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-011_Knowledge_Dossier_Builder,skills/research_intelligence/M-011-knowledge-dossier-builder.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-020-knowledge-summarization-engine,skills/research_intelligence/M-020-knowledge-summarization-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-020_Knowledge_Summarization_Engine,skills/research_intelligence/M-020-knowledge-summarization-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-021-fact-cross-verification-unit,skills/research_intelligence/M-021-fact-cross-verification-unit.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-021-fact-cross-verification-unit.skill,skills/research_intelligence/M-021-fact-cross-verification-unit.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-022-knowledge-graph-builder,skills/research_intelligence/M-022-knowledge-graph-builder.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-022-knowledge-graph-builder.skill,skills/research_intelligence/M-022-knowledge-graph-builder.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-025-research-archive-manager,skills/research_intelligence/M-025-research-archive-manager.py,HISTORICAL_REFERENCE,HISTORICAL_REFERENCE,false,false,historical reference only
M-025-research-archive-manager.skill,skills/research_intelligence/M-025-research-archive-manager.skill.md,HISTORICAL_REFERENCE,HISTORICAL_REFERENCE,false,false,historical reference only
S-201-hook-optimizer,skills/script_intelligence/S-201-hook-optimizer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-201-hook-optimizer.skill,skills/script_intelligence/S-201-hook-optimizer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-201-research-to-script-brief,skills/script_intelligence/S-201-research-to-script-brief.py,ACTIVE_CORE,ACTIVE_CORE,true,true,directly consumed by executable route DAG node
S-201-research-to-script-brief.skill,skills/script_intelligence/S-201-research-to-script-brief.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-202-first-draft-generation,skills/script_intelligence/S-202-first-draft-generation.py,ACTIVE_CORE,ACTIVE_CORE,true,true,directly consumed by executable route DAG node
S-202-first-draft-generation.skill,skills/script_intelligence/S-202-first-draft-generation.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-202-structure-designer,skills/script_intelligence/S-202-structure-designer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-202-structure-designer.skill,skills/script_intelligence/S-202-structure-designer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-203-hook-structure-audit,skills/script_intelligence/S-203-hook-structure-audit.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-203-hook-structure-audit.skill,skills/script_intelligence/S-203-hook-structure-audit.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-203-retention-engineer,skills/script_intelligence/S-203-retention-engineer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-203-retention-engineer.skill,skills/script_intelligence/S-203-retention-engineer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-204-clarity-enhancer,skills/script_intelligence/S-204-clarity-enhancer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-204-clarity-enhancer.skill,skills/script_intelligence/S-204-clarity-enhancer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-204-narrative-logic-audit,skills/script_intelligence/S-204-narrative-logic-audit.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-204-narrative-logic-audit.skill,skills/script_intelligence/S-204-narrative-logic-audit.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-205-evidence-aligner,skills/script_intelligence/S-205-evidence-aligner.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-205-evidence-aligner.skill,skills/script_intelligence/S-205-evidence-aligner.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-205-voice-tone-refinement,skills/script_intelligence/S-205-voice-tone-refinement.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-205-voice-tone-refinement.skill,skills/script_intelligence/S-205-voice-tone-refinement.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-206-clarity-retention-refinement,skills/script_intelligence/S-206-clarity-retention-refinement.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-206-clarity-retention-refinement.skill,skills/script_intelligence/S-206-clarity-retention-refinement.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-206-emotion-amplifier,skills/script_intelligence/S-206-emotion-amplifier.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-206-emotion-amplifier.skill,skills/script_intelligence/S-206-emotion-amplifier.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-207-conflict-intensity-booster,skills/script_intelligence/S-207-conflict-intensity-booster.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-207-conflict-intensity-booster.skill,skills/script_intelligence/S-207-conflict-intensity-booster.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-207-narrative-flow-optimizer,skills/script_intelligence/S-207-narrative-flow-optimizer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-207-narrative-flow-optimizer.skill,skills/script_intelligence/S-207-narrative-flow-optimizer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-208-governance-safety-checker,skills/script_intelligence/S-208-governance-safety-checker.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-208-governance-safety-checker.skill,skills/script_intelligence/S-208-governance-safety-checker.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-208-policy-risk-screen,skills/script_intelligence/S-208-policy-risk-screen.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-208-policy-risk-screen.skill,skills/script_intelligence/S-208-policy-risk-screen.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-209-audience-alignment-mapper,skills/script_intelligence/S-209-audience-alignment-mapper.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-209-audience-alignment-mapper.skill,skills/script_intelligence/S-209-audience-alignment-mapper.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-209-emotional-rhythm-tuning,skills/script_intelligence/S-209-emotional-rhythm-tuning.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-209-emotional-rhythm-tuning.skill,skills/script_intelligence/S-209-emotional-rhythm-tuning.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-210-final-script-packager,skills/script_intelligence/S-210-final-script-packager.py,ACTIVE_CORE,ACTIVE_CORE,true,true,directly consumed by executable route DAG node
S-210-final-script-packager.skill,skills/script_intelligence/S-210-final-script-packager.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-210-script-compression-engine,skills/script_intelligence/S-210-script-compression-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
S-210-script-compression-engine.skill,skills/script_intelligence/S-210-script-compression-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-026-title-engineer,skills/script_intelligence_army/M-026-title-engineer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-026-title-engineer.skill,skills/script_intelligence_army/M-026-title-engineer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-027-seo-architect,skills/script_intelligence_army/M-027-seo-architect.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-027-seo-architect.skill,skills/script_intelligence_army/M-027-seo-architect.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-028-metadata-builder,skills/script_intelligence_army/M-028-metadata-builder.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-028-metadata-builder.skill,skills/script_intelligence_army/M-028-metadata-builder.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-029-audience-analyzer,skills/script_intelligence_army/M-029-audience-analyzer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-029-audience-analyzer.skill,skills/script_intelligence_army/M-029-audience-analyzer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-030-engagement-predictor,skills/script_intelligence_army/M-030-engagement-predictor.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-030-engagement-predictor.skill,skills/script_intelligence_army/M-030-engagement-predictor.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-031-mrbeast-hook-system,skills/script_intelligence_army/M-031-mrbeast-hook-system.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-031_Mrbeast_Hook_System,skills/script_intelligence_army/M-031-mrbeast-hook-system.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-032-pattern-interrupt-engine,skills/script_intelligence_army/M-032-pattern-interrupt-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-032_Pattern_Interrupt_Engine,skills/script_intelligence_army/M-032-pattern-interrupt-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-033-curiosity-gap-generator,skills/script_intelligence_army/M-033-curiosity-gap-generator.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-033_Curiosity_Gap_Generator,skills/script_intelligence_army/M-033-curiosity-gap-generator.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-034-micro-cliffhanger-engine,skills/script_intelligence_army/M-034-micro-cliffhanger-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-034_Micro_Cliffhanger_Engine,skills/script_intelligence_army/M-034-micro-cliffhanger-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-035-engagement-loop-builder,skills/script_intelligence_army/M-035-engagement-loop-builder.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-035_Engagement_Loop_Builder,skills/script_intelligence_army/M-035-engagement-loop-builder.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-036-emotional-spike-system,skills/script_intelligence_army/M-036-emotional-spike-system.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-036_Emotional_Spike_System,skills/script_intelligence_army/M-036-emotional-spike-system.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-037-reward-tease-engine,skills/script_intelligence_army/M-037-reward-tease-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-037_Reward_Tease_Engine,skills/script_intelligence_army/M-037-reward-tease-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-038-payoff-delivery-system,skills/script_intelligence_army/M-038-payoff-delivery-system.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-038_Payoff_Delivery_System,skills/script_intelligence_army/M-038-payoff-delivery-system.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-039-re-hook-system,skills/script_intelligence_army/M-039-re-hook-system.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-039_Re_Hook_System,skills/script_intelligence_army/M-039-re-hook-system.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-040-story-momentum-engine,skills/script_intelligence_army/M-040-story-momentum-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-040_Story_Momentum_Engine,skills/script_intelligence_army/M-040-story-momentum-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-041-scene-energy-analyzer,skills/script_intelligence_army/M-041-scene-energy-analyzer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-041_Scene_Energy_Analyzer,skills/script_intelligence_army/M-041-scene-energy-analyzer.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-042-editing-optimization-engine,skills/script_intelligence_army/M-042-editing-optimization-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-042_Editing_Optimization_Engine,skills/script_intelligence_army/M-042-editing-optimization-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-043-cut-acceleration-system,skills/script_intelligence_army/M-043-cut-acceleration-system.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-043_Cut_Acceleration_System,skills/script_intelligence_army/M-043-cut-acceleration-system.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-044-visual-impact-engine,skills/script_intelligence_army/M-044-visual-impact-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-044_Visual_Impact_Engine,skills/script_intelligence_army/M-044-visual-impact-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-045-sound-impact-system,skills/script_intelligence_army/M-045-sound-impact-system.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-045_Sound_Impact_System,skills/script_intelligence_army/M-045-sound-impact-system.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-046-cinematic-enhancement-engine,skills/script_intelligence_army/M-046-cinematic-enhancement-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-046_Cinematic_Enhancement_Engine,skills/script_intelligence_army/M-046-cinematic-enhancement-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-047-thumbnail-psychology-engine,skills/script_intelligence_army/M-047-thumbnail-psychology-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-047_Thumbnail_Psychology_Engine,skills/script_intelligence_army/M-047-thumbnail-psychology-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-048-thumbnail-a-b-tester,skills/script_intelligence_army/M-048-thumbnail-a-b-tester.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-048_Thumbnail_A_B_Tester,skills/script_intelligence_army/M-048-thumbnail-a-b-tester.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-049-viral-distribution-planner,skills/script_intelligence_army/M-049-viral-distribution-planner.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-049_Viral_Distribution_Planner,skills/script_intelligence_army/M-049-viral-distribution-planner.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-050-platform-algorithm-adapter,skills/script_intelligence_army/M-050-platform-algorithm-adapter.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-050_Platform_Algorithm_Adapter,skills/script_intelligence_army/M-050-platform-algorithm-adapter.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-051-viral-multiplier-engine,skills/script_intelligence_army/M-051-viral-multiplier-engine.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-051_Viral_Multiplier_Engine,skills/script_intelligence_army/M-051-viral-multiplier-engine.skill.md,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
M-052-engagement-feedback-analyzer,skills/script_intelligence_army/M-052-engagement-feedback-analyzer.py,ACTIVE_CORE,QUARANTINE_REVIEW,false,false,not consumed by executable DAG
