component_file,component_layer,component_id,pre_status,post_status,contract_block_added,io_schema_added,communication_pointer_added,validator_binding_added,fallback_added,provider_boundary_added,lineage_added,needs_human_review
skills/intelligence/M-002-context-analyzer.skill.md,SKILL,M-002_Context_Analyzer,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-231-voiceover-direction-script.skill.md,SKILL,SKL-PH3C-M-231-VOICEOVER_DIRECTION_SCRIPT,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-232-sound-design-brief.skill.md,SKILL,SKL-PH3C-M-232-SOUND_DESIGN_BRIEF,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-233-music-selection-advisor.skill.md,SKILL,SKL-PH3C-M-233-MUSIC_SELECTION_ADVISOR,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-234-podcast-audio-optimization.skill.md,SKILL,SKL-PH3C-M-234-PODCAST_AUDIO_OPTIMIZATION,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-235-acoustic-environment-analyzer.skill.md,SKILL,SKL-PH3C-M-235-ACOUSTIC_ENVIRONMENT_ANALYZER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-236-noise-reduction-strategy.skill.md,SKILL,SKL-PH3C-M-236-NOISE_REDUCTION_STRATEGY,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-237-audio-levels-normalization.skill.md,SKILL,SKL-PH3C-M-237-AUDIO_LEVELS_NORMALIZATION,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-238-compression-eq-specifications.skill.md,SKILL,SKL-PH3C-M-238-COMPRESSION_EQ_SPECIFICATIONS,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-239-reverb-effects-designer.skill.md,SKILL,SKL-PH3C-M-239-REVERB_EFFECTS_DESIGNER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-240-audio-mixing-guide.skill.md,SKILL,SKL-PH3C-M-240-AUDIO_MIXING_GUIDE,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-241-mastering-specifications.skill.md,SKILL,SKL-PH3C-M-241-MASTERING_SPECIFICATIONS,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-242-podcast-intro-outro-designer.skill.md,SKILL,SKL-PH3C-M-242-PODCAST_INTRO_OUTRO_DESIGNER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-243-audio-transitions-optimizer.skill.md,SKILL,SKL-PH3C-M-243-AUDIO_TRANSITIONS_OPTIMIZER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-244-transcript-generator.skill.md,SKILL,SKL-PH3C-M-244-TRANSCRIPT_GENERATOR,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_audio/M-245-accessibility-audio-description.skill.md,SKILL,SKL-PH3C-M-245-ACCESSIBILITY_AUDIO_DESCRIPTION,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-201-visual-design-brief-generator.skill.md,SKILL,SKL-PH3A-M-201-VISUAL_DESIGN_BRIEF_GENERATOR,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-202-color-palette-optimizer.skill.md,SKILL,SKL-PH3A-M-202-COLOR_PALETTE_OPTIMIZER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-203-typography-selector.skill.md,SKILL,SKL-PH3A-M-203-TYPOGRAPHY_SELECTOR,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-204-layout-composition-strategist.skill.md,SKILL,SKL-PH3A-M-204-LAYOUT_COMPOSITION_STRATEGIST,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-205-icon-illustration-mapper.skill.md,SKILL,SKL-PH3A-M-205-ICON_ILLUSTRATION_MAPPER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-206-brand-consistency-validator.skill.md,SKILL,SKL-PH3A-M-206-BRAND_CONSISTENCY_VALIDATOR,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-207-accessibility-analyzer.skill.md,SKILL,SKL-PH3A-M-207-ACCESSIBILITY_ANALYZER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-208-image-asset-sourcing-advisor.skill.md,SKILL,SKL-PH3A-M-208-IMAGE_ASSET_SOURCING_ADVISOR,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-209-infographic-structure-designer.skill.md,SKILL,SKL-PH3A-M-209-INFOGRAPHIC_STRUCTURE_DESIGNER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-210-animation-transition-specifier.skill.md,SKILL,SKL-PH3A-M-210-ANIMATION_TRANSITION_SPECIFIER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-211-mobile-first-layout-optimizer.skill.md,SKILL,SKL-PH3A-M-211-MOBILE_FIRST_LAYOUT_OPTIMIZER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-212-dark-mode-variant-generator.skill.md,SKILL,SKL-PH3A-M-212-DARK_MODE_VARIANT_GENERATOR,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-213-print-ready-format-converter.skill.md,SKILL,SKL-PH3A-M-213-PRINT_READY_FORMAT_CONVERTER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-214-social-media-graphics-optimizer.skill.md,SKILL,SKL-PH3A-M-214-SOCIAL_MEDIA_GRAPHICS_OPTIMIZER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_graphics/M-215-banner-header-designer.skill.md,SKILL,SKL-PH3A-M-215-BANNER_HEADER_DESIGNER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_production/A-401-thumbnail-concept-designer.py,SKILL,A-401-thumbnail-concept-designer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_production/A-401-thumbnail-concept-designer.skill.md,SKILL,A-401-thumbnail-concept-designer.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_production/A-402-visual-asset-planner.py,SKILL,A-402-visual-asset-planner,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_production/A-402-visual-asset-planner.skill.md,SKILL,A-402-visual-asset-planner.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_production/A-403-audio-script-optimizer.py,SKILL,A-403-audio-script-optimizer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_production/A-403-audio-script-optimizer.skill.md,SKILL,A-403-audio-script-optimizer.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_production/A-404-media-package-assembler.py,SKILL,A-404-media-package-assembler,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_production/A-404-media-package-assembler.skill.md,SKILL,A-404-media-package-assembler.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_production/A-405-media-qa-validator.py,SKILL,A-405-media-qa-validator,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_production/A-405-media-qa-validator.skill.md,SKILL,A-405-media-qa-validator.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-216-shot-list-generator.skill.md,SKILL,SKL-PH3B-M-216-SHOT_LIST_GENERATOR,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-217-b-roll-sourcing-strategy.skill.md,SKILL,SKL-PH3B-M-217-B_ROLL_SOURCING_STRATEGY,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-218-video-editing-script.skill.md,SKILL,SKL-PH3B-M-218-VIDEO_EDITING_SCRIPT,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-219-color-grading-brief.skill.md,SKILL,SKL-PH3B-M-219-COLOR_GRADING_BRIEF,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-220-sound-design-specifications.skill.md,SKILL,SKL-PH3B-M-220-SOUND_DESIGN_SPECIFICATIONS,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-221-motion-graphics-storyboard.skill.md,SKILL,SKL-PH3B-M-221-MOTION_GRAPHICS_STORYBOARD,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-222-video-transitions-optimizer.skill.md,SKILL,SKL-PH3B-M-222-VIDEO_TRANSITIONS_OPTIMIZER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-223-pacing-rhythm-editor.skill.md,SKILL,SKL-PH3B-M-223-PACING_RHYTHM_EDITOR,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-224-title-card-generator.skill.md,SKILL,SKL-PH3B-M-224-TITLE_CARD_GENERATOR,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-225-thumbnail-designer.skill.md,SKILL,SKL-PH3B-M-225-THUMBNAIL_DESIGNER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-226-video-seo-optimizer.skill.md,SKILL,SKL-PH3B-M-226-VIDEO_SEO_OPTIMIZER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-227-captions-subtitle-generator.skill.md,SKILL,SKL-PH3B-M-227-CAPTIONS_SUBTITLE_GENERATOR,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-228-multi-angle-cut-strategy.skill.md,SKILL,SKL-PH3B-M-228-MULTI_ANGLE_CUT_STRATEGY,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-229-video-performance-predictor.skill.md,SKILL,SKL-PH3B-M-229-VIDEO_PERFORMANCE_PREDICTOR,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/media_video/M-230-platform-specific-video-adapter.skill.md,SKILL,SKL-PH3B-M-230-PLATFORM_SPECIFIC_VIDEO_ADAPTER,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-151-empire-expansion-layer.py,SKILL,M-151-empire-expansion-layer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-151-empire-expansion-layer.skill.md,SKILL,M-151_Empire_Expansion_Layer,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-152-channel-discovery-engine.py,SKILL,M-152-channel-discovery-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-152-channel-discovery-engine.skill.md,SKILL,M-152_Channel_Discovery_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-153-niche-profitability-analyzer.py,SKILL,M-153-niche-profitability-analyzer,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-153-niche-profitability-analyzer.skill.md,SKILL,M-153_Niche_Profitability_Analyzer,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-154-channel-launch-architect.py,SKILL,M-154-channel-launch-architect,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-154-channel-launch-architect.skill.md,SKILL,M-154_Channel_Launch_Architect,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-155-brand-identity-engine.py,SKILL,M-155-brand-identity-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-155-brand-identity-engine.skill.md,SKILL,M-155_Brand_Identity_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-156-audience-persona-generator.py,SKILL,M-156-audience-persona-generator,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-156-audience-persona-generator.skill.md,SKILL,M-156_Audience_Persona_Generator,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-157-content-strategy-replicator.py,SKILL,M-157-content-strategy-replicator,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-157-content-strategy-replicator.skill.md,SKILL,M-157_Content_Strategy_Replicator,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-158-content-calendar-engine.py,SKILL,M-158-content-calendar-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-158-content-calendar-engine.skill.md,SKILL,M-158_Content_Calendar_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-159-production-capacity-planner.py,SKILL,M-159-production-capacity-planner,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-159-production-capacity-planner.skill.md,SKILL,M-159_Production_Capacity_Planner,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-160-creator-clone-system.py,SKILL,M-160-creator-clone-system,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-160-creator-clone-system.skill.md,SKILL,M-160_Creator_Clone_System,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-161-personality-mapping-engine.py,SKILL,M-161-personality-mapping-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-161-personality-mapping-engine.skill.md,SKILL,M-161_Personality_Mapping_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-162-voice-identity-cloner.py,SKILL,M-162-voice-identity-cloner,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-162-voice-identity-cloner.skill.md,SKILL,M-162_Voice_Identity_Cloner,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-163-speech-emotion-engine.py,SKILL,M-163-speech-emotion-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-163-speech-emotion-engine.skill.md,SKILL,M-163_Speech_Emotion_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-164-character-behavior-engine.py,SKILL,M-164-character-behavior-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-164-character-behavior-engine.skill.md,SKILL,M-164_Character_Behavior_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-165-dialogue-style-generator.py,SKILL,M-165-dialogue-style-generator,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-165-dialogue-style-generator.skill.md,SKILL,M-165_Dialogue_Style_Generator,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-166-creator-identity-manager.py,SKILL,M-166-creator-identity-manager,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-166-creator-identity-manager.skill.md,SKILL,M-166_Creator_Identity_Manager,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-167-reputation-control-engine.py,SKILL,M-167-reputation-control-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-167-reputation-control-engine.skill.md,SKILL,M-167_Reputation_Control_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-168-content-factory-controller.py,SKILL,M-168-content-factory-controller,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-168-content-factory-controller.skill.md,SKILL,M-168_Content_Factory_Controller,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-169-topic-generation-engine.py,SKILL,M-169-topic-generation-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-169-topic-generation-engine.skill.md,SKILL,M-169_Topic_Generation_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-170-research-automation-engine.py,SKILL,M-170-research-automation-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-170-research-automation-engine.skill.md,SKILL,M-170_Research_Automation_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-171-knowledge-graph-builder.py,SKILL,M-171-knowledge-graph-builder,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-171-knowledge-graph-builder.skill.md,SKILL,M-171_Knowledge_Graph_Builder,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-172-insight-extraction-engine.py,SKILL,M-172-insight-extraction-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-172-insight-extraction-engine.skill.md,SKILL,M-172_Insight_Extraction_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-173-script-automation-engine.py,SKILL,M-173-script-automation-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-173-script-automation-engine.skill.md,SKILL,M-173_Script_Automation_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-174-visual-asset-generator.py,SKILL,M-174-visual-asset-generator,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-174-visual-asset-generator.skill.md,SKILL,M-174_Visual_Asset_Generator,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-175-video-assembly-engine.py,SKILL,M-175-video-assembly-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-175-video-assembly-engine.skill.md,SKILL,M-175_Video_Assembly_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-176-post-production-automation.py,SKILL,M-176-post-production-automation,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-176-post-production-automation.skill.md,SKILL,M-176_Post_Production_Automation,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-177-performance-tracking-engine.py,SKILL,M-177-performance-tracking-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-177-performance-tracking-engine.skill.md,SKILL,M-177_Performance_Tracking_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-178-channel-benchmark-engine.py,SKILL,M-178-channel-benchmark-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-178-channel-benchmark-engine.skill.md,SKILL,M-178_Channel_Benchmark_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-179-competitive-intelligence-engine.py,SKILL,M-179-competitive-intelligence-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-179-competitive-intelligence-engine.skill.md,SKILL,M-179_Competitive_Intelligence_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/operations/M-180-strategy-adaptation-engine.py,SKILL,M-180-strategy-adaptation-engine,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,true
skills/operations/M-180-strategy-adaptation-engine.skill.md,SKILL,M-180_Strategy_Adaptation_Engine,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/publishing/D-501-platform-metadata-generator.py,SKILL,D-501-platform-metadata-generator,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/publishing/D-501-platform-metadata-generator.skill.md,SKILL,D-501-platform-metadata-generator.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/publishing/D-502-seo-optimization-specialist.py,SKILL,D-502-seo-optimization-specialist,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/publishing/D-502-seo-optimization-specialist.skill.md,SKILL,D-502-seo-optimization-specialist.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/publishing/D-503-publish-readiness-checker.py,SKILL,D-503-publish-readiness-checker,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/publishing/D-503-publish-readiness-checker.skill.md,SKILL,D-503-publish-readiness-checker.skill,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/research_intelligence/M-009-knowledge-source-collector.py,SKILL,M-009-knowledge-source-collector,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/research_intelligence/M-009-knowledge-source-collector.skill.md,SKILL,M-009_Knowledge_Source_Collector,PARTIAL_OR_BETTER,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
skills/research_intelligence/M-010-source-credibility-validator.py,SKILL,M-010-source-credibility-validator,MISSING_IO_SCHEMA,MAC_06_2B_CONTRACT_BLOCK_PRESENT,true,true,true,true,true,true,true,false
