registry_file,component_id,component_path,fields_added,path_exists,validator_binding_added,communication_pointer_added,status,notes
registries/component_contract_registry.yaml,M-170_Research_Automation_Engine,skills/operations/M-170-research-automation-engine.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-171-knowledge-graph-builder,skills/operations/M-171-knowledge-graph-builder.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-171_Knowledge_Graph_Builder,skills/operations/M-171-knowledge-graph-builder.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-172-insight-extraction-engine,skills/operations/M-172-insight-extraction-engine.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-172_Insight_Extraction_Engine,skills/operations/M-172-insight-extraction-engine.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-173-script-automation-engine,skills/operations/M-173-script-automation-engine.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-173_Script_Automation_Engine,skills/operations/M-173-script-automation-engine.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-174-visual-asset-generator,skills/operations/M-174-visual-asset-generator.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-174_Visual_Asset_Generator,skills/operations/M-174-visual-asset-generator.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-175-video-assembly-engine,skills/operations/M-175-video-assembly-engine.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-175_Video_Assembly_Engine,skills/operations/M-175-video-assembly-engine.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-176-post-production-automation,skills/operations/M-176-post-production-automation.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-176_Post_Production_Automation,skills/operations/M-176-post-production-automation.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-177-performance-tracking-engine,skills/operations/M-177-performance-tracking-engine.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-177_Performance_Tracking_Engine,skills/operations/M-177-performance-tracking-engine.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-178-channel-benchmark-engine,skills/operations/M-178-channel-benchmark-engine.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-178_Channel_Benchmark_Engine,skills/operations/M-178-channel-benchmark-engine.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-179-competitive-intelligence-engine,skills/operations/M-179-competitive-intelligence-engine.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-179_Competitive_Intelligence_Engine,skills/operations/M-179-competitive-intelligence-engine.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-180-strategy-adaptation-engine,skills/operations/M-180-strategy-adaptation-engine.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-180_Strategy_Adaptation_Engine,skills/operations/M-180-strategy-adaptation-engine.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,D-501-platform-metadata-generator,skills/publishing/D-501-platform-metadata-generator.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,D-501-platform-metadata-generator.skill,skills/publishing/D-501-platform-metadata-generator.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,D-502-seo-optimization-specialist,skills/publishing/D-502-seo-optimization-specialist.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,D-502-seo-optimization-specialist.skill,skills/publishing/D-502-seo-optimization-specialist.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,D-503-publish-readiness-checker,skills/publishing/D-503-publish-readiness-checker.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,D-503-publish-readiness-checker.skill,skills/publishing/D-503-publish-readiness-checker.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-009-knowledge-source-collector,skills/research_intelligence/M-009-knowledge-source-collector.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-009_Knowledge_Source_Collector,skills/research_intelligence/M-009-knowledge-source-collector.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-010-source-credibility-validator,skills/research_intelligence/M-010-source-credibility-validator.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-010_Source_Credibility_Validator,skills/research_intelligence/M-010-source-credibility-validator.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-011-knowledge-dossier-builder,skills/research_intelligence/M-011-knowledge-dossier-builder.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-011_Knowledge_Dossier_Builder,skills/research_intelligence/M-011-knowledge-dossier-builder.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-020-knowledge-summarization-engine,skills/research_intelligence/M-020-knowledge-summarization-engine.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-020_Knowledge_Summarization_Engine,skills/research_intelligence/M-020-knowledge-summarization-engine.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-021-fact-cross-verification-unit,skills/research_intelligence/M-021-fact-cross-verification-unit.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-021-fact-cross-verification-unit.skill,skills/research_intelligence/M-021-fact-cross-verification-unit.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-022-knowledge-graph-builder,skills/research_intelligence/M-022-knowledge-graph-builder.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-022-knowledge-graph-builder.skill,skills/research_intelligence/M-022-knowledge-graph-builder.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-025-research-archive-manager,skills/research_intelligence/M-025-research-archive-manager.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-025-research-archive-manager.skill,skills/research_intelligence/M-025-research-archive-manager.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-201-hook-optimizer,skills/script_intelligence/S-201-hook-optimizer.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-201-hook-optimizer.skill,skills/script_intelligence/S-201-hook-optimizer.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-201-research-to-script-brief,skills/script_intelligence/S-201-research-to-script-brief.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-201-research-to-script-brief.skill,skills/script_intelligence/S-201-research-to-script-brief.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-202-first-draft-generation,skills/script_intelligence/S-202-first-draft-generation.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-202-first-draft-generation.skill,skills/script_intelligence/S-202-first-draft-generation.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-202-structure-designer,skills/script_intelligence/S-202-structure-designer.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-202-structure-designer.skill,skills/script_intelligence/S-202-structure-designer.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-203-hook-structure-audit,skills/script_intelligence/S-203-hook-structure-audit.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-203-hook-structure-audit.skill,skills/script_intelligence/S-203-hook-structure-audit.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-203-retention-engineer,skills/script_intelligence/S-203-retention-engineer.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-203-retention-engineer.skill,skills/script_intelligence/S-203-retention-engineer.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-204-clarity-enhancer,skills/script_intelligence/S-204-clarity-enhancer.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-204-clarity-enhancer.skill,skills/script_intelligence/S-204-clarity-enhancer.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-204-narrative-logic-audit,skills/script_intelligence/S-204-narrative-logic-audit.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-204-narrative-logic-audit.skill,skills/script_intelligence/S-204-narrative-logic-audit.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-205-evidence-aligner,skills/script_intelligence/S-205-evidence-aligner.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-205-evidence-aligner.skill,skills/script_intelligence/S-205-evidence-aligner.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-205-voice-tone-refinement,skills/script_intelligence/S-205-voice-tone-refinement.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-205-voice-tone-refinement.skill,skills/script_intelligence/S-205-voice-tone-refinement.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-206-clarity-retention-refinement,skills/script_intelligence/S-206-clarity-retention-refinement.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-206-clarity-retention-refinement.skill,skills/script_intelligence/S-206-clarity-retention-refinement.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-206-emotion-amplifier,skills/script_intelligence/S-206-emotion-amplifier.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-206-emotion-amplifier.skill,skills/script_intelligence/S-206-emotion-amplifier.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-207-conflict-intensity-booster,skills/script_intelligence/S-207-conflict-intensity-booster.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-207-conflict-intensity-booster.skill,skills/script_intelligence/S-207-conflict-intensity-booster.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-207-narrative-flow-optimizer,skills/script_intelligence/S-207-narrative-flow-optimizer.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-207-narrative-flow-optimizer.skill,skills/script_intelligence/S-207-narrative-flow-optimizer.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-208-governance-safety-checker,skills/script_intelligence/S-208-governance-safety-checker.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-208-governance-safety-checker.skill,skills/script_intelligence/S-208-governance-safety-checker.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-208-policy-risk-screen,skills/script_intelligence/S-208-policy-risk-screen.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-208-policy-risk-screen.skill,skills/script_intelligence/S-208-policy-risk-screen.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-209-audience-alignment-mapper,skills/script_intelligence/S-209-audience-alignment-mapper.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-209-audience-alignment-mapper.skill,skills/script_intelligence/S-209-audience-alignment-mapper.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-209-emotional-rhythm-tuning,skills/script_intelligence/S-209-emotional-rhythm-tuning.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-209-emotional-rhythm-tuning.skill,skills/script_intelligence/S-209-emotional-rhythm-tuning.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-210-final-script-packager,skills/script_intelligence/S-210-final-script-packager.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-210-final-script-packager.skill,skills/script_intelligence/S-210-final-script-packager.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-210-script-compression-engine,skills/script_intelligence/S-210-script-compression-engine.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,S-210-script-compression-engine.skill,skills/script_intelligence/S-210-script-compression-engine.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-026-title-engineer,skills/script_intelligence_army/M-026-title-engineer.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-026-title-engineer.skill,skills/script_intelligence_army/M-026-title-engineer.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-027-seo-architect,skills/script_intelligence_army/M-027-seo-architect.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-027-seo-architect.skill,skills/script_intelligence_army/M-027-seo-architect.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-028-metadata-builder,skills/script_intelligence_army/M-028-metadata-builder.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-028-metadata-builder.skill,skills/script_intelligence_army/M-028-metadata-builder.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-029-audience-analyzer,skills/script_intelligence_army/M-029-audience-analyzer.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-029-audience-analyzer.skill,skills/script_intelligence_army/M-029-audience-analyzer.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-030-engagement-predictor,skills/script_intelligence_army/M-030-engagement-predictor.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-030-engagement-predictor.skill,skills/script_intelligence_army/M-030-engagement-predictor.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-031-mrbeast-hook-system,skills/script_intelligence_army/M-031-mrbeast-hook-system.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-031_Mrbeast_Hook_System,skills/script_intelligence_army/M-031-mrbeast-hook-system.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-032-pattern-interrupt-engine,skills/script_intelligence_army/M-032-pattern-interrupt-engine.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-032_Pattern_Interrupt_Engine,skills/script_intelligence_army/M-032-pattern-interrupt-engine.skill.md,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
registries/component_contract_registry.yaml,M-033-curiosity-gap-generator,skills/script_intelligence_army/M-033-curiosity-gap-generator.py,"component_id,component_path,component_layer,route_family,dependencies,packets,pointers,validator,quality,provider,status",true,true,true,REGISTERED_WITH_DEPTH_FIELDS,Generated from MAC-06.2B component patch table.
