file_path,classification,reason,allowlisted_runtime_file,keyword_candidate_reviewed
skills/swarm_expansion/M-137-thumbnail-emotion-optimizer.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-137-thumbnail-emotion-optimizer.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-138-viral-probability-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-138-viral-probability-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-139-viral-acceleration-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-139-viral-acceleration-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-140-shareability-optimizer.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-140-shareability-optimizer.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-141-community-trigger-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-141-community-trigger-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-142-comment-magnet-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-142-comment-magnet-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-143-discussion-amplifier.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-143-discussion-amplifier.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-144-engagement-momentum-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-144-engagement-momentum-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-145-algorithm-boost-detector.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-145-algorithm-boost-detector.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-146-viral-surge-manager.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-146-viral-surge-manager.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-147-content-amplification-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-147-content-amplification-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-148-channel-authority-builder.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-148-channel-authority-builder.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-149-algorithm-trust-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-149-algorithm-trust-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-150-platform-dominance-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/swarm_expansion/M-150-platform-dominance-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-061-micro-skill-army-router.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-061-micro-skill-army-router.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-062-skill-loader-protocol.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-062-skill-loader-protocol.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-063-skill-dependency-resolver.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-063-skill-dependency-resolver.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-064-skill-priority-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-064-skill-priority-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-065-task-queue-manager.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-065-task-queue-manager.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-066-resource-allocator.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-066-resource-allocator.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-067-performance-monitor.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-067-performance-monitor.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-068-failure-detector.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-068-failure-detector.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-069-recovery-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-069-recovery-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-070-adaptive-re-router.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-070-adaptive-re-router.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-071-intelligence-memory-system.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-071-intelligence-memory-system.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-072-pattern-recognition-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-072-pattern-recognition-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-073-trend-prediction-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-073-trend-prediction-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-074-viral-opportunity-scanner.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-074-viral-opportunity-scanner.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-075-content-replication-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-075-content-replication-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-076-multi-channel-expansion-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-076-multi-channel-expansion-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-077-language-localization-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-077-language-localization-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-078-cultural-adaptation-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-078-cultural-adaptation-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-079-platform-format-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-079-platform-format-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-080-shorts-generator.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-080-shorts-generator.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-081-clip-extraction-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-081-clip-extraction-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-082-viral-clip-optimizer.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-082-viral-clip-optimizer.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-083-social-media-distributor.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-083-social-media-distributor.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-084-cross-platform-analytics.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-084-cross-platform-analytics.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-085-ai-avatar-director.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-085-ai-avatar-director.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-086-cinematic-shot-planner.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-086-cinematic-shot-planner.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-087-lighting-designer.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-087-lighting-designer.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-088-scene-composition-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-088-scene-composition-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-089-motion-director.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-089-motion-director.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-090-generic-m-090-forbidden-in-runtime-split-into-av-emo-090-and-yt-for-090.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/system_intelligence/M-090-generic-m-090-forbidden-in-runtime-split-into-av-emo-090-and-yt-for-090.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-001-global-trend-scanner.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-001-global-trend-scanner.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-002-topic-opportunity-miner.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-002-topic-opportunity-miner.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-003-keyword-intelligence-miner.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-003-keyword-intelligence-miner.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-004-audience-demographic-mapper.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-004-audience-demographic-mapper.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-006-viral-pattern-detector.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-006-viral-pattern-detector.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-007-algorithm-signal-monitor.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-007-algorithm-signal-monitor.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-008-topic-viability-scorer.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-008-topic-viability-scorer.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-012-audience-interest-predictor.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-012-audience-interest-predictor.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-013-search-demand-forecaster.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-013-search-demand-forecaster.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-014-comment-sentiment-analyzer.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-014-comment-sentiment-analyzer.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-015-cultural-context-analyzer.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-015-cultural-context-analyzer.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-016-content-gap-finder.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-016-content-gap-finder.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-018-trend-lifecycle-predictor.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-018-trend-lifecycle-predictor.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-019-audience-pain-point-miner.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-019-audience-pain-point-miner.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-023-trend-risk-evaluator.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-023-trend-risk-evaluator.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-024-topic-finalization-engine.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
skills/topic_intelligence/M-024-topic-finalization-engine.skill.md,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/SUB_AGENT_RUNTIME_REGISTRY.yaml,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_110/cwf_110_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_120/cwf_120_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_130/cwf_130_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_140/cwf_140_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_210/cwf_210_sub_agent.py,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
subagents/cwf_220/cwf_220_sub_agent.py,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
subagents/cwf_230/cwf_230_sub_agent.py,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
subagents/cwf_240/cwf_240_sub_agent.py,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
subagents/cwf_310/cwf_310_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_320/cwf_320_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_330/cwf_330_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_340/cwf_340_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_410/cwf_410_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_420/cwf_420_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_430/cwf_430_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_440/cwf_440_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_510/cwf_510_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_520/cwf_520_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_530/cwf_530_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_610/cwf_610_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_620/cwf_620_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/cwf_630/cwf_630_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/wf_000/wf_000_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/wf_001/wf_001_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/wf_010/wf_010_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/wf_020/wf_020_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/wf_021/wf_021_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/wf_022/wf_022_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/wf_023/wf_023_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/wf_100/wf_100_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/wf_200/wf_200_sub_agent.py,ACTIVE_RUNTIME_ENFORCEMENT,selected script-route propagation allowlist,true,true
subagents/wf_300/wf_300_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/wf_400/wf_400_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/wf_500/wf_500_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/wf_600/wf_600_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subagents/wf_900/wf_900_sub_agent.py,NOT_APPLICABLE_WITH_REASON,runtime actor is not selected by the script-generation propagation allowlist,false,true
subskills/README.md,NOT_APPLICABLE_WITH_REASON,keyword match outside selected script-route runtime scope,false,true
tests/README.md,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/approval_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/debate_critique_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/editing_timeline_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/final_script_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/lineage_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/media_quality_gate_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/music_sfx_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/operator_execution_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/provider_handoff_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/refinement_delta_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/research_brief_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/script_segment_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/script_strategy_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/script_v1_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/source_evidence_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/topic_intake_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/trend_signal_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/video_context_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/visual_context_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/invalid/voice_context_packet.missing_fields.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/valid/approval_packet.valid.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/valid/debate_critique_packet.valid.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/valid/editing_timeline_packet.valid.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/valid/final_script_packet.valid.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/valid/lineage_packet.valid.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/valid/media_quality_gate_packet.valid.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/valid/music_sfx_packet.valid.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/valid/operator_execution_packet.valid.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/valid/provider_handoff_packet.valid.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
tests/shadow_runtime/fixtures/packets/valid/refinement_delta_packet.valid.json,TEST_ONLY,test or acceptance evidence; validates behavior but does not execute it,false,true
